id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
430616332,It's Tyrannosaurus Rex - Smithsonian Institution,29496320,USD,1.99,92,1,4.5,5.0,2.6.1,4+,Book,37,4,1,1
430823968,FINAL FANTASY III for iPad,283656192,USD,16.99,857,14,4.0,4.0,1.6.4,9+,Games,24,5,8,1
430856616,True Red Eye Remover HD-Face Recovery,4511744,USD,0.99,528,379,4.0,4.0,2.9,4+,Photo & Video,40,0,1,1
430920838,Tikal,27049083,USD,2.99,626,435,4.5,4.5,1.2,4+,Games,47,5,1,1
431023686,美丽说-潮流穿搭快人一步,143117312,USD,0.0,1026,0,4.5,0.0,9.1.0,17+,Shopping,37,0,4,1
431033044,"Phone Drive - File Manager, Browser & Explorer",19738624,USD,1.99,1403,121,4.5,4.5,6.3.9,17+,Utilities,38,5,15,1
431065024,Fake Location,6228992,USD,0.99,117,7,1.0,1.0,3.1,4+,Social Networking,37,5,13,1
431229633,Summer Games 3D,99463168,USD,0.99,193,1,3.5,4.0,2.3,4+,Games,37,5,1,1
431493086,Classic Explain Everything™,123312128,USD,7.99,896,0,4.0,0.0,3.46,4+,Education,37,5,17,1
431865275,The JMU Bus App,4427776,USD,2.99,35,0,3.0,0.0,3.1.2,4+,Navigation,38,0,1,1
431946152,ROBLOX,115178496,USD,0.0,183621,300,4.5,4.5,2.293.126451,12+,Games,37,5,1,1
432080204,Pocket Academy,192954368,USD,4.99,616,12,4.5,4.0,2.01,4+,Games,38,5,5,1
432274380,知乎,149436416,USD,0.0,397,0,3.0,0.0,3.52.1,17+,Social Networking,37,5,1,1
432278816,プチ・ロワイヤル仏和辞典（第4版）・和仏辞典（第3版）,205664256,USD,47.99,0,0,0.0,0.0,2.4,9+,Reference,37,5,2,1
432455516,Round1 お得なクーポン毎週配信！,5999616,USD,0.0,0,0,0.0,0.0,3.9,17+,Sports,40,5,2,1
432504470,Ticket to Ride,345904128,USD,2.99,4866,64,4.5,3.0,2.4.1,4+,Games,40,5,3,1
432749907,Dice With Buddies: Fun New Social Dice Game,409732096,USD,2.99,20355,23,4.5,4.5,4.30.5,4+,Games,37,5,1,1
432771571,Money Origami - Learn How to Fold Money,15350784,USD,1.99,6,0,3.5,0.0,4.1.0,4+,Reference,37,5,2,1
432791399,"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",62913536,USD,3.99,1855,131,4.5,4.5,4.0.2,4+,Lifestyle,38,5,1,1
432849519,STREET FIGHTER IV VOLT,947195904,USD,4.99,9741,924,4.5,4.0,1.05.02,12+,Games,40,0,3,1
432850619,FL Studio Mobile,791146496,USD,13.99,818,9,3.5,2.5,3.1.50,4+,Music,37,5,1,1
433156786,Qzone HD,30027776,USD,0.0,458,26,3.5,3.0,4.1.4.1,4+,Social Networking,26,5,2,1
433398108,PicFrame,36758528,USD,0.99,6374,66,4.5,5.0,9.7.2,4+,Photo & Video,37,5,21,1
433508740,Bank of America - Mobile Banking for iPad,114268160,USD,0.0,7569,31,3.5,3.0,7.3.8,4+,Finance,24,5,1,1
433592592,Nyan Cat: Lost In Space,96872448,USD,0.0,76392,700,4.5,4.5,9.0,4+,Games,37,5,1,1
433596395,ZOOKEEPER　DX,28983296,USD,0.99,274,24,3.5,3.5,1.0.7,4+,Games,43,4,3,1
433620759,Fishing Kings Free+,610881536,USD,0.0,35058,7453,4.5,4.5,1.0.6,4+,Games,40,5,12,1
433622275,"Werewolf ""Nightmare in Prison""",17530880,USD,0.0,78,0,4.5,0.0,8.6,12+,Games,37,0,2,1
433671262,"PhotoToaster - Photo Editor, Filters, Effects and Borders",58143744,USD,2.99,4748,391,5.0,5.0,6.7.5,4+,Photo & Video,37,5,1,1
433847884,Bike Baron,183046144,USD,1.99,12162,57,4.5,4.5,3.9.1,4+,Games,40,5,1,1
434209233,Moji Weather - Free Weather Forecast,86968320,USD,0.0,2333,0,4.5,0.0,7.0.0,4+,Weather,38,0,3,1
434374726,京东 HD,114121728,USD,0.0,150,0,4.0,0.0,4.1.0,17+,Shopping,24,4,1,1
434826169,Toca Robot Lab,64152576,USD,2.99,1006,17,4.0,4.0,1.2.3,4+,Education,40,5,1,1
434832826,Viator Tours & Activities,79013888,USD,0.0,1839,174,4.5,4.0,5.5.0,12+,Travel,37,5,1,1
434893913,Lookout: Security and Identity Theft Protection,65608704,USD,0.0,2661,41,4.0,3.5,5.1.1,4+,Utilities,37,1,8,1
435138734,PBS KIDS Video,57694208,USD,0.0,8651,23,3.5,3.5,3.0.5,4+,Education,37,5,1,1
435476174,LetterSchool - learn to write letters and numbers,47030272,USD,4.99,460,72,4.5,3.5,1.1,4+,Education,40,5,1,1
435693872,Kurumaki Calendar -month scroll calendar-,7558144,USD,1.99,34,6,5.0,5.0,2.6,4+,Productivity,37,0,31,1
435728260,Building Parallel Circuits,31744669,USD,0.99,32,7,3.5,3.0,1.3.1,4+,Education,26,3,1,1
435871950,HappyCow Vegan / Vegetarian Restaurant Guide,35261440,USD,3.99,863,12,4.5,5.0,3.7.1,12+,Travel,37,3,11,1
435883126,Building Serial Circuits,21462305,USD,0.99,23,2,4.0,3.5,1.3.1,4+,Education,26,3,1,1
435913585,Superimpose,25382912,USD,1.99,2965,205,4.5,5.0,6.2,4+,Photo & Video,37,5,8,1
436114747,ComicBook!,92432384,USD,0.99,3702,112,4.5,4.5,2.1.1,9+,Photo & Video,37,4,1,1
436134867,Jelly Defense,299294720,USD,2.99,5058,363,4.5,4.5,1.21,4+,Games,38,5,1,1
436180275,Learn to Speak Italian Fast With MosaLingua,43553792,USD,4.99,0,0,0.0,0.0,9.2,12+,Education,38,5,5,1
436491861,Domino's Pizza USA,105743360,USD,0.0,258624,2481,5.0,4.5,4.2.0,4+,Food & Drink,37,5,2,1
436555490,Junk Jack Retro,33743872,USD,2.99,8632,62,4.5,4.0,1.3.1,9+,Games,38,5,1,1
436577167,FiLMiC Pro,125991936,USD,14.99,1478,18,3.0,4.5,6.0.3,4+,Photo & Video,37,5,1,1
436672029,AliExpress Shopping App,133053440,USD,0.0,10647,185,4.0,4.5,5.2.7,12+,Shopping,37,0,18,1
436957087,搜狐新闻—新闻热点资讯掌上阅读软件,136421376,USD,0.0,383,0,4.5,0.0,5.8.9,17+,News,38,0,1,1
437025413,ZDFmediathek,67734528,USD,0.0,320,1,3.5,3.0,4.2.1,4+,Entertainment,37,5,1,1
437314677,Digital Domain,13512704,USD,0.0,102,0,2.0,0.0,3.0.4,9+,Photo & Video,37,4,9,1
437818260,SayHi Translate,26569728,USD,0.0,8623,292,4.5,5.0,3.9.12,4+,Business,37,4,35,1
438314348,Tank Hero,16048128,USD,0.99,14361,918,4.5,4.5,1.1.4,9+,Games,43,0,1,0
438426078,聚力视频-蓝光电视剧电影在线热播,99607552,USD,0.0,1670,4,4.5,4.0,6.4.16,12+,Entertainment,38,0,1,1
438475005,TextGrabber – image to text: OCR & translate photo,134786048,USD,4.99,1153,39,4.0,4.0,5.5.4,4+,Productivity,37,5,11,1
438865278,淘宝HD－Taobao for iPad,119247872,USD,0.0,1103,54,3.5,4.5,5.0.1,4+,Shopping,24,5,2,1
439176506,Timenote,4849664,USD,0.99,11,5,4.5,5.0,2.6,4+,Business,43,0,2,1
439438619,Snapseed,141322240,USD,0.0,8683,98,4.0,4.5,2.17,4+,Photo & Video,37,3,34,1
439495358,北京浮生记,1532640,USD,0.99,44,21,4.5,4.5,1.2.1,17+,Games,43,0,2,1
439628153,My PlayHome,225615872,USD,3.99,3523,181,4.5,4.5,3.1.1,4+,Entertainment,43,5,18,1
439638720,腾讯手机管家-拦截骚扰电话的QQ安全助手,60549120,USD,0.0,527,1,4.0,1.0,7.0,4+,Utilities,37,0,1,1
439852091,5K Runner: 0 to 5K Run Trainer. Couch potato to 5K,84338688,USD,4.99,10368,1051,5.0,5.0,7.3,4+,Health & Fitness,37,5,31,1
439873467,Magic Jigsaw Puzzles,235259904,USD,0.0,187666,1263,4.5,4.5,2.11.1,4+,Games,37,5,10,1
440045374,DragonVale,153074688,USD,0.0,503230,282,4.5,4.5,3.15.0,4+,Games,37,5,10,1
440141669,SHADOWGUN,517828608,USD,4.99,4513,95,4.0,4.5,1.6.0,12+,Games,43,5,1,1
440488550,PlayerXtreme Media Player PRO - Movies & streaming,99442688,USD,4.99,125,6,3.5,2.0,7.0.8,4+,Utilities,37,5,2,1
440677948,Lieferheld - Delicious food delivery service,46147584,USD,0.0,29,1,4.5,5.0,3.3.9,12+,Food & Drink,38,0,2,1
440948110,Kwai - Share your video moments,91466752,USD,0.0,668,4,4.5,5.0,4.99.6,17+,Photo & Video,38,0,11,1
441179131,ibis Paint - speed painting,31885312,USD,4.99,112,1,4.5,5.0,5.0.1,12+,Entertainment,37,5,19,1
441216572,360手机卫士-超安全的来电防骚扰助手,103390208,USD,0.0,944,0,4.0,0.0,8.0.2,4+,Utilities,37,0,2,1
441457218,"Photo Lab: Picture Editor, effects & fun face app",102964224,USD,0.0,34585,34,4.5,4.5,2.8.24,12+,Photo & Video,37,5,10,1
441599491,ConjuVerb - Spanish Verb Conjugation Helper,49025024,USD,0.99,406,62,4.5,4.5,2.2,4+,Education,40,5,1,1
442012681,Skype for iPad,129096704,USD,0.0,60163,104,4.0,4.5,6.35.1,4+,Social Networking,24,5,32,1
442378070,Book Creator for iPad,86345728,USD,4.99,415,2,4.0,3.0,5.1.1,4+,Education,24,5,11,1
442522082,Modern Combat 3: Fallen Nation,1978085376,USD,6.99,23766,582,4.5,4.5,1.5.0,17+,Games,43,5,12,1
442705759,Toca Store,69277696,USD,2.99,1595,28,4.0,3.5,1.1.5,4+,Education,40,5,18,1
442839435,NBC – Watch Now and Stream Full TV Episodes,135252992,USD,0.0,55950,248,4.0,3.5,4.8.0,12+,Entertainment,37,5,1,1
443321291,CCW – Concealed Carry 50 State Guide,22264832,USD,1.99,644,45,5.0,4.5,3.3,12+,Reference,40,5,1,1
443324720,TOEIC®テスト文法640問1,10928128,USD,2.99,0,0,0.0,0.0,1.0.23,4+,Education,37,5,1,1
443354861,"Camera360 - Selfie Filter Camera, Photo Editor",161159168,USD,0.0,16729,2,4.5,4.5,8.5.6,12+,Photo & Video,37,0,12,1
443369807,Hotspot Shield Free VPN Proxy & Wi-Fi Privacy,72476672,USD,0.0,32499,438,4.5,4.5,3.7.5,4+,Productivity,37,5,11,1
443637419,Racing Penguin Free - Top Flying and Diving Game,79857664,USD,0.0,141224,1909,4.5,4.5,5.8.6,4+,Games,38,5,1,1
443646748,"Fitness Buddy+ Gym Workout Exercise, Home Trainer",224675840,USD,2.99,10386,58,4.5,4.0,5.86,4+,Health & Fitness,37,0,31,1
443904275,LINE,212208640,USD,0.0,11437,11,3.5,3.0,7.5.0,4+,Social Networking,37,5,17,1
443926246,驴妈妈旅游-订景点门票机票火车票特价酒店,145368064,USD,0.0,30,0,5.0,0.0,7.9.6,4+,Travel,37,5,1,1
443932954,Calculator for iPad Free.,48484352,USD,0.0,4021,538,4.5,4.5,2.53,4+,Utilities,40,4,32,1
444062672,NOAA Hurricane Center HD,8093696,USD,1.99,43,27,3.5,3.5,2.0,4+,Weather,26,5,1,1
444553118,Jesus Calling Devotional by Sarah Young,125770752,USD,9.99,1685,2,2.5,1.5,5.0.0,4+,Book,38,5,1,1
444553167,ADP Mobile Solutions,53805056,USD,0.0,8324,306,4.0,3.0,2.8.2,4+,Business,37,5,24,1
444745181,Daily Audio Bible App,13282304,USD,0.99,796,0,5.0,0.0,4.6.0,4+,Lifestyle,37,3,5,1
444844790,Scribblenauts Remix,209452032,USD,0.99,86127,179,4.5,4.0,7.1,9+,Games,40,5,2,1
444934666,QQ,218936320,USD,0.0,9109,17,3.0,1.5,7.0.1,12+,Social Networking,37,0,1,1
444947784,Talking Tom & Ben News for iPad,55250944,USD,0.0,20988,963,4.0,4.5,2.2.1,4+,Entertainment,24,5,13,1
445300213,Calc for Loan,880640,USD,3.99,0,0,0.0,0.0,3.0.1,4+,Finance,40,5,2,1
445338486,LOVOO - Dating Chat,85049344,USD,0.0,1985,4,4.5,5.0,3.26.0,17+,Social Networking,37,5,15,1
445375097,爱奇艺PPS -《欢乐颂2》电视剧热播,224617472,USD,0.0,14844,0,4.0,0.0,6.3.3,17+,Entertainment,38,5,3,1
445573854,当当-正品秒杀，首单立减5元,130363392,USD,0.0,65,0,3.0,0.0,6.9.1,4+,Shopping,38,0,1,1
445791750,Phoenix HD,92713984,USD,0.0,13106,230,4.5,4.5,2.6.2,9+,Games,37,5,14,1
445850671,Zaim,118128640,USD,0.0,44,0,4.0,0.0,6.1.3,4+,Finance,37,5,2,1
445996226,MailShot Pro- Group Email Done Right!,9162752,USD,3.99,425,11,4.5,4.5,5.3,4+,Productivity,37,5,4,1
446207961,Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1312071680,USD,24.99,1298,144,4.5,4.5,8.0.27,12+,Medical,38,5,7,1
446324234,欢乐斗地主•腾讯,214474752,USD,0.0,403,5,3.5,4.5,5.52.001,17+,Games,43,5,1,1
446408493,Virtual Villagers 5: New Believers,36301672,USD,0.99,309,309,4.0,4.0,1.0.0,9+,Games,47,0,1,1
446760220,FINAL FANTASY TACTICS: THE WAR OF THE LIONS,507508522,USD,13.99,5180,3723,4.5,4.5,1.2.0,9+,Games,45,0,1,1
447024088,自転車ナビ by NAVITIME(ナビタイム) - 自転車のナビができるアプリ,48708608,USD,0.0,0,0,0.0,0.0,4.11.1,4+,Navigation,37,0,1,1
447149103,Reckless Getaway,123644928,USD,0.99,18259,77,4.5,4.5,1.1.4,12+,Games,43,5,1,1
447188370,Snapchat,203038720,USD,0.0,323905,576,2.5,3.0,10.9.2.0,12+,Photo & Video,37,0,22,1
447313708,途牛旅游-订机票酒店，查旅行景点门票,161202176,USD,0.0,51,1,4.5,5.0,9.1.4,17+,Travel,37,0,1,1
447444215,"PDF Converter - Convert Documents, Photos to PDF",55156736,USD,4.99,1294,113,4.5,4.5,2.3.5,4+,Business,37,5,9,1
447574907,Auto Palmistry,51680256,USD,0.0,5,0,3.0,0.0,4.0.3,4+,Entertainment,37,4,2,1
447610616,Muffin Knight,214679552,USD,0.99,9302,401,4.5,4.0,2.0,9+,Games,43,5,9,1
447689011,Infinity Blade II,1344401408,USD,0.99,153588,595,4.5,4.5,1.3.4,12+,Games,40,5,16,1
447752317,Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,24059904,USD,0.99,3837,85,4.5,3.5,1.6.6,4+,Productivity,43,0,1,1
447791438,Sprinkle: Water splashing fire fighting fun!,34025472,USD,1.99,10509,712,4.5,4.0,1.7.2,4+,Games,43,5,1,1
447983569,Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,14741504,USD,2.99,4697,415,4.5,4.5,4.3,4+,Photo & Video,38,5,1,1
448142450,Truecaller - Spam Identification & Block,84406272,USD,0.0,27791,5779,4.5,4.5,7.50,4+,Utilities,37,0,30,1
448165862,"MOMO陌陌-开启视频社交,用直播分享生活",156017664,USD,0.0,1862,0,4.0,0.0,7.7.47,17+,Social Networking,37,0,1,1
448474423,Couch to 5K® - Running App and Training Coach,95468544,USD,2.99,3820,319,4.5,4.5,3.5.3,4+,Health & Fitness,37,0,1,1
448639966,Pic Collage - Picture Editor & Photo Collage Maker,109210624,USD,0.0,123433,1521,5.0,5.0,7.12.17,12+,Photo & Video,37,5,12,1
449735650,Where's My Water?,90853376,USD,1.99,131656,484,4.5,4.0,1.14.1.58,4+,Games,40,5,11,1
449945214,United Airlines,140942336,USD,0.0,5748,106,2.5,2.5,2.1.19,4+,Travel,37,1,1,1
450123799,Dictionary.com Premium Dictionary & Thesaurus for iPad,162652160,USD,4.99,4922,1010,4.5,4.5,4.0,4+,Reference,24,5,9,1
450542233,Cut the Rope: Experiments,124532736,USD,0.99,63272,305,4.5,4.5,1.7.6,4+,Games,40,0,11,1
450555662,The Singing Machine Mobile Karaoke App,32770048,USD,0.0,130,9,2.5,1.5,1.10.4,12+,Music,37,1,1,1
450722833,ibis Paint X - speed painting,40980480,USD,0.0,1933,20,4.5,4.5,5.0.1,12+,Entertainment,37,5,19,1
450987651,VIBO RealMassager,4009984,USD,0.0,6,1,3.0,5.0,1.0.6,4+,Health & Fitness,37,0,2,1
451113455,Peggle Classic HD,179580928,USD,0.99,3912,627,4.5,4.5,2.0.9,4+,Games,26,5,5,1
451287325,Monkey Math School Sunshine,235767808,USD,1.99,1092,1,4.0,5.0,1.43,4+,Games,38,5,1,1
451584035,Conservative Talk Radio,13180928,USD,2.99,2436,274,4.5,5.0,4.1,9+,News,37,2,1,1
451901829,Azuki Wave,21263360,USD,1.99,14,1,4.0,5.0,1.08,4+,Entertainment,37,4,2,1
452176796,蘑菇街-网红直播搭配的购物特卖平台,144661504,USD,0.0,558,0,5.0,0.0,9.4.1,17+,Shopping,37,0,4,1
452186370,百度地图-智能的手机导航，公交地铁出行必备,213586944,USD,0.0,1014,23,4.0,4.5,9.8.2,17+,Navigation,37,0,2,1
452830319,"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",25620480,USD,0.99,4510,627,4.5,4.5,3.2.4,4+,Photo & Video,40,0,1,1
453051448,Gangstar Rio: City of Saints,1820196864,USD,6.99,14724,1043,4.5,4.5,1.4.1,17+,Games,43,5,12,1
453174055,去哪儿旅行HD-总有你要的低价,2706432,USD,0.0,85,0,3.5,0.0,3.1.5,4+,Travel,26,4,1,1
453480684,咕咚-你的跑步骑行运动社区,141333504,USD,0.0,160,0,4.5,0.0,7.16,17+,Health & Fitness,37,0,3,1
453546382,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,35683328,USD,3.99,4676,255,4.0,4.0,6.2,17+,Utilities,43,0,10,1
453571750,Knots 3D,75027456,USD,1.99,3196,95,5.0,5.0,5.0.0,4+,Reference,37,5,19,1
453629018,Sight Recover 3D,22749184,USD,0.99,1,1,1.0,1.0,3.18,4+,Health & Fitness,43,5,4,1
453670037,Kazehakase fu-ring bank - Tokoname & Nanbu,22928546,USD,1.99,0,0,0.0,0.0,1.2,4+,Entertainment,43,0,2,1
453691481,飞猪,148888576,USD,0.0,154,0,4.0,0.0,8.2.2,17+,Travel,37,0,1,1
453718989,QQ HD,118249472,USD,0.0,5058,0,3.5,0.0,6.6.1,4+,Social Networking,24,5,1,1
453809428,Bon Appetit,21647360,USD,0.0,750,17,3.5,2.0,4.6.7,4+,Food & Drink,24,5,1,1
454021277,Skins Pro Creator for Minecraft,25740288,USD,1.99,7943,46,4.5,3.0,6.4.3,4+,Utilities,38,2,11,1
454086751,Flick Home Run !,27196416,USD,0.99,98851,478,4.5,4.0,1.7.2,4+,Games,38,0,1,1
454136236,STEINS;GATE,1551412224,USD,24.99,16,0,4.0,0.0,1.71,12+,Games,37,0,1,1
454316134,Sonic CD,197306368,USD,0.0,16358,1816,4.0,3.5,2.0.1,4+,Games,37,3,1,1
454638411,Messenger,275729408,USD,0.0,351466,892,3.0,3.0,119.0,4+,Social Networking,37,1,33,1
454781476,Zombieville USA 2,175780864,USD,0.99,79683,597,4.5,4.5,1.6.1,12+,Games,40,3,1,1
454802329,F18 Carrier Landing,168557568,USD,5.99,4656,54,4.5,4.5,7.2,4+,Games,37,5,11,1
454958810,Flick Champions HD,117258240,USD,1.99,7289,19,4.5,4.5,2.1.0,4+,Games,37,5,1,1
454988262,Programme TV Télé Loisirs,81083392,USD,0.0,23,0,3.5,0.0,7.2.1,12+,Entertainment,37,5,4,1
455256615,White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,31578112,USD,0.0,60,7,4.0,3.5,2.21,4+,Games,40,4,5,1
455612214,Flashlight ◎,37967872,USD,0.0,24744,171,4.5,4.0,2.0.6,4+,Business,40,4,11,1
455650341,Real Steel,968384512,USD,0.99,24880,13,4.5,4.0,1.37.1,9+,Games,38,5,8,1
455826958,Pinball Arcade Plus,111875072,USD,0.99,3716,6,4.0,2.5,7.1.0,9+,Games,37,1,1,1
456229650,QQ游戏大厅HD,20161086,USD,0.0,338,176,3.5,3.5,1.4,4+,Entertainment,26,5,1,1
456355158,Doodle Jump FREE - BE WARNED: Insanely addictive,63676416,USD,0.0,28153,100,4.0,4.0,2.6.3,4+,Games,37,0,1,1
456726080,Pearson eText for Schools,21083136,USD,0.0,609,4,2.5,3.0,1.11,4+,Education,24,5,8,1
457446957,Jetpack Joyride,108813312,USD,0.0,405647,877,4.5,4.5,1.9.24,9+,Games,38,5,3,1
457517348,FotoRus -Camera & Photo Editor & Pic Collage Maker,119500800,USD,0.0,32558,147,5.0,4.5,7.0.4,4+,Photo & Video,38,5,3,1
457561360,Catholic Bible,103469056,USD,1.99,999,44,4.5,5.0,3.4,4+,Reference,37,5,15,1
457687954,Doodle Jump HD,164236288,USD,2.99,8580,12,4.5,4.5,3.16.4,4+,Games,24,5,1,1
457876088,ASOS,141503488,USD,0.0,9725,109,5.0,5.0,3.4.1,4+,Shopping,37,5,6,1
458225159,"NOAA Hi-Def Radar Pro -  Storm Warnings, Hurricane Tracker & Weather Forecast",27500544,USD,1.99,15809,628,5.0,4.5,2.1,4+,Weather,38,5,1,1
458272450,eHarmony™ Dating App - Meet Singles,102413312,USD,0.0,11124,15,2.5,1.0,5.5.1,17+,Social Networking,37,0,1,1
458318329,腾讯视频-欢乐颂2全网首播,112337920,USD,0.0,613,9,4.0,4.5,5.6.2,17+,Entertainment,38,0,1,1
458535809,Calculator ∞,80345088,USD,2.99,1138,59,4.5,4.5,4.5,4+,Education,37,5,15,1
458587755,搜狐视频-欢乐颂2 全网首播,109425664,USD,0.0,774,0,4.5,0.0,6.6,17+,Entertainment,38,0,1,1
458813562,"Abby Monkey® Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games.▫ TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children",71766016,USD,2.99,358,59,3.5,4.0,1.71,4+,Games,40,5,1,1
459023164,唯品会 HD 全球精选，正品特卖,106416128,USD,0.0,68,0,4.0,0.0,6.0.2,17+,Shopping,24,5,1,1
459035295,Top Eleven 2017 - Be a Soccer Manager,144414720,USD,0.0,14104,61,4.5,4.5,5.7,4+,Games,38,5,28,1
459189186,Machinarium,258739200,USD,4.99,7919,73,4.5,4.0,2.1.1,12+,Games,37,5,14,1
459313476,Tenuto,13062144,USD,3.99,562,0,5.0,0.0,3.0.3,4+,Music,37,5,1,1
459660048,STREET FIGHTER II COLLECTION,196291794,USD,3.99,242,218,4.0,4.0,1.00.01,12+,Games,43,0,1,1
460177396,Twitch,79983616,USD,0.0,109549,149,4.5,4.5,3.20.2,12+,Entertainment,37,5,26,1
460494135,Watch TNT,138006528,USD,0.0,6856,8,2.0,1.5,4.1.1,17+,Entertainment,37,4,1,1
460712294,Kids Doodle - Movie Kids Color & Draw,21745664,USD,0.0,8025,611,4.5,4.0,2.4.1,4+,Games,37,5,8,1
461123279,Written Legends: Nightmare at Sea HD (Full),248307057,USD,4.99,234,234,4.5,4.5,1.0.0,9+,Games,26,5,6,1
461218759,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",385908736,USD,3.99,879,612,4.5,5.0,3.4,4+,Music,38,5,1,1
461390784,Real Fishing 3D,184315904,USD,1.99,880,58,3.5,4.0,1.1.4,4+,Games,40,5,1,1
461504587,Trello,140944384,USD,0.0,2793,7,4.5,4.5,4.0.7,4+,Productivity,37,5,21,1
461703208,高德地图（精准专业的手机地图）,166025216,USD,0.0,1040,5,4.5,4.0,8.0.8,4+,Navigation,38,0,1,1
462125072,广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,30503936,USD,0.0,33,0,3.5,0.0,5.2.2,17+,Utilities,38,0,1,1
462134755,Puppet Pals HD Director's Pass,103233536,USD,3.99,54,0,4.0,0.0,1.9.2,4+,Education,24,4,1,1
462155908,Fisheye Lens - Retro Style Fisheye Camera,7671808,USD,1.99,2485,1564,4.5,4.5,2.1.0,4+,Photo & Video,40,4,6,1
462397814,Waking Mars,337177600,USD,4.99,2101,0,4.5,0.0,2.2,9+,Games,37,5,2,1
462638897,Fitbit,132913152,USD,0.0,90496,399,4.0,3.5,2.36,4+,Health & Fitness,37,0,9,1
462780547,Watch TBS,109416448,USD,0.0,4050,12,2.0,2.5,4.1.1,12+,Entertainment,37,4,1,1
463142843,twinkle,17612800,USD,2.99,5,0,4.0,0.0,6.6,17+,Entertainment,37,1,1,1
463240522,HISTORY Here,23040000,USD,0.0,685,369,4.0,4.5,3.1,4+,Travel,38,0,1,1
463295925,The Official DVSA Theory Test Kit for Car Drivers,403332096,USD,4.99,0,0,0.0,0.0,3.2.2,4+,Education,38,0,1,1
463422433,Meitu HD,107525120,USD,0.0,2150,68,4.5,4.5,5.4.0,4+,Photo & Video,24,5,3,1
463431091,Railway Route Search,46950400,USD,0.0,5,0,3.0,0.0,3.17.1,4+,Navigation,37,0,1,1
463630399,PINK Nation,86456320,USD,0.0,49816,413,4.5,4.5,4.13.2,12+,Lifestyle,37,0,1,1
463869460,Ricky Carmichael's Motocross Matchup Pro,170055680,USD,0.99,4498,38,4.0,4.5,1.1.8,4+,Games,37,5,6,1
464235764,"Phonics Island • Early Reading, Spelling & Tracing Montessori Preschool and Kindergarten Kids Learning Adventure Games by Abby Monkey® Alphabet and Letter Sounds Reader",61427712,USD,2.99,199,73,3.5,3.0,1.71,4+,Education,40,5,1,1
464309202,LotteryHUB,47699968,USD,0.0,2417,39,3.0,1.5,5.0.3,12+,News,37,5,1,1
464352883,Infinite Campus Mobile Portal,28331008,USD,0.0,2286,46,2.5,1.5,3.0.9,4+,Education,37,1,1,1
464660903,"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",77390848,USD,0.0,1646,141,4.5,4.5,3.8.2,4+,Photo & Video,38,5,5,1
465092669,NHL,160124928,USD,0.0,15554,124,3.5,5.0,8.6.1,4+,Sports,37,5,1,1
465173198,Cronometer,17243136,USD,2.99,210,7,3.0,3.5,1.8.4,4+,Health & Fitness,37,5,1,1
465694275,Zen Pinball,68499456,USD,0.0,6534,94,4.5,4.5,1.42.1,9+,Games,38,5,1,1
466252999,Green Kitchen – healthy vegetarian recipes,407632896,USD,3.99,311,21,4.5,4.5,2.11,4+,Food & Drink,37,4,8,1
466710109,HB2 PLUS,56817664,USD,0.99,54073,73,5.0,4.0,1.3.0,4+,Games,38,5,4,1
466965151,The Sims™ FreePlay,695603200,USD,0.0,446880,1832,4.5,4.0,5.29.0,12+,Games,38,5,12,1
467067151,"百度糯米-电影,美食团购",127980544,USD,0.0,383,0,4.5,0.0,7.5.0,17+,Lifestyle,37,0,2,1
467329677,Mathway - Math Problem Solver,94260224,USD,0.0,1854,28,3.5,3.5,3.1.0,4+,Education,37,5,7,1
467703220,Elmo Calls,87581696,USD,1.99,1915,38,4.0,4.5,3.7,4+,Games,38,5,1,1
467738064,"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",64024576,USD,0.0,6408,77,4.0,4.5,4.1.2,4+,Shopping,37,0,1,1
467923185,Loopy HD,26399744,USD,3.99,561,4,4.0,5.0,1.6.3,4+,Music,37,5,4,1
467953363,Best Hunting Times,6603776,USD,2.99,123,9,4.0,4.0,4.2,4+,Weather,38,0,1,1
468090416,SamCard Pro-card reader&business card scanner&ocr,21118976,USD,5.99,875,123,4.5,4.5,2.3.3,4+,Business,37,0,7,1
468401854,Daily Classifieds for iPhone,93220864,USD,0.99,7973,884,4.0,4.5,6.2.4.0,17+,News,37,0,5,1
